1551635844424884,9.19921875,5694765,-1,-1,-1,-1,2,2
1551635845424958,10.19921875,5694765,65.39289683,12.49548,0,0,12,12
1551635846425026,12.09765625,5694770,65.39286983,12.49547867,0,0,22,22
1551635847425093,13.8984375,5694775,65.39283817,12.49547567,0,0,32,32
1551635848425154,15.3984375,5694775,65.3928025,12.49547033,0,0,42,42
1551635849425219,16.69921875,5694780,65.39276383,12.49546933,0,0,52,52
1551635850425301,18.69921875,5694785,65.392721,12.4954625,0,0,62,62
1551635851425345,20.59765625,5694795,65.39267333,12.49545683,0,0,72,72
1551635852425960,22.09765625,5694800,65.392621,12.49544933,0,0,82,82
1551635853425950,23.296875,5694805,65.39256417,12.49544,0,0,92,92
1551635854425964,22.796875,5694810,65.39250567,12.49543367,0,0,102,102
1551635855425986,20.8984375,5694815,65.3924485,12.4954265,0,0,112,112
1551635856425987,21.296875,5694825,65.39239517,12.49542567,0,0,122,122
1551635857425995,22.09765625,5694830,65.39234,12.49542283,0,0,132,132
1551635858425995,22.796875,5694835,65.39228367,12.49542133,0,0,142,142
1551635859426004,23.59765625,5694840,65.3922255,12.4954215,0,0,149,150
1551635860426013,24.296875,5694850,65.3921655,12.4954205,0,0,161,161
1551635861426017,24.19921875,5694855,65.392105,12.49541117,0,0,168,169
1551635862426033,24.19921875,5694860,65.3920445,12.49539517,0,0,171,172
1551635863426093,25,5694870,65.3919845,12.49537267,0,0,173,174
1551635864426144,24.8984375,5694875,65.3919235,12.495346,0,0,173,174
1551635865426212,25.296875,5694885,65.39186183,12.49531583,0,0,190,192
1551635866426621,25.69921875,5694890,65.39180017,12.4952875,0,0,190,192
1551635867426340,26.19921875,5694900,65.391737,12.49525767,0,0,190,192
1551635868426392,26.69921875,5694905,65.39167317,12.49522633,0,0,190,192
1551635869426464,27.19921875,5694915,65.39160817,12.49519517,0,0,190,192
1551635870426528,27.796875,5694920,65.39154183,12.495163,0,0,190,192
1551635871426599,28.19921875,5694930,65.39147383,12.495132,0,0,190,192
1551635872426657,28.59765625,5694935,65.39140517,12.49510067,0,0,190,192
1551635873426716,28.69921875,5694945,65.39133617,12.49506867,0,0,190,192
1551635874426787,28.8984375,5694950,65.39126617,12.495041,0,0,190,192
1551635875426857,29.09765625,5694960,65.39119617,12.4950125,0,0,190,192
1551635876426926,29.3984375,5694970,65.39112517,12.49498217,0,0,190,192
1551635877426971,29.796875,5694975,65.39105333,12.49495483,0,0,190,192
1551635878427040,29.59765625,5694985,65.39098133,12.49492533,0,0,190,192
1551635879427103,29.296875,5694995,65.3909095,12.49489867,0,0,190,192
1551635880427163,29,5695000,65.3908365,12.49487217,0,0,190,192
1551635881427221,29.09765625,5695010,65.39076567,12.49485117,0,0,190,192
1551635882427307,29.19921875,5695015,65.3906955,12.49482717,0,0,190,192
1551635883427373,29.296875,5695025,65.3906255,12.494796,0,0,190,192
1551635884427416,29.296875,5695035,65.3905545,12.49476,0,0,190,192
1551635885427482,29.296875,5695040,65.39048383,12.49472483,0,0,190,192
1551635886427539,29.796875,5695050,65.39041283,12.49468667,0,0,190,192
1551635887427604,30.3984375,5695060,65.39034117,12.4946405,0,0,190,192
1551635888427661,30.69921875,5695065,65.3902685,12.49459383,0,0,190,192
1551635889427719,31,5695075,65.39019467,12.49455,0,0,190,192
1551635890427788,31.09765625,5695085,65.39012017,12.49450917,0,0,190,192
1551635891427843,31.19921875,5695095,65.39004533,12.49446417,0,0,190,192
1551635892427909,31.09765625,5695100,65.38997033,12.49441783,0,0,190,192
1551635893427972,31,5695110,65.38989517,12.49437717,0,0,190,192
1551635894428035,30.8984375,5695120,65.38982033,12.494337,0,0,190,192
1551635895428112,30.8984375,5695125,65.38974567,12.49429467,0,0,190,192
