1551623407918885,0,5654715,65.3942795,12.499548,0,0,3,-1
1551623408918839,0,5654715,65.39428,12.499545,0,0,7,-1
1551623409918904,0,5654715,65.3942805,12.49954217,0,0,11,-1
1551623410918856,0,5654715,65.394281,12.4995395,0,0,20,-1
1551623411918909,0,5654715,65.3942815,12.49953733,0,0,23,-1
1551623412919094,0,5654715,65.39428183,12.4995355,0,0,33,-1
1551623413919077,0,5654715,65.3942825,12.49953367,0,0,43,-1
1551623414919067,0,5654715,65.39428283,12.49953217,0,0,45,-1
1551623415919108,0,5654715,65.39428333,12.49953033,0,0,46,-1
1551623416919161,0,5654715,65.394284,12.4995285,0,0,52,-1
1551623417919225,0,5654715,65.39428483,12.499527,0,0,55,-1
1551623418919289,0,5654715,65.39428583,12.49952517,0,0,63,-1
1551623419919357,0,5654715,65.39428667,12.4995235,0,0,65,-1
1551623420919422,0,5654715,65.3942875,12.4995215,0,0,66,-1
1551623421919478,0,5654715,65.39428817,12.49952,0,0,75,-1
1551623422919545,0,5654715,65.3942885,12.49951883,0,0,83,-1
1551623423919606,0,5654715,65.3942885,12.49951817,0,0,87,-1
1551623424919662,0,5654715,65.39428817,12.49951783,0,0,89,-1
1551623425919743,0,5654715,65.3942875,12.49951767,0,0,96,-1
1551623426919785,0,5654715,65.39428667,12.4995175,0,0,100,-1
1551623427919847,0,5654715,65.39428567,12.49951717,0,0,106,-1
1551623428920457,0,5654715,65.39428467,12.49951667,0,0,112,-1
1551623429920456,0,5654715,65.3942835,12.499516,0,0,115,-1
1551623430920446,0,5654715,65.39428217,12.49951533,0,0,122,-1
1551623431920443,0,5654715,65.39428067,12.49951467,0,0,129,-1
1551623432920466,0,5654715,65.3942795,12.499514,0,0,137,-1
1551623433920431,0,5654715,65.3942785,12.49951367,0,0,140,-1
1551623434920434,0,5654715,65.39427783,12.4995135,0,0,141,-1
1551623435920457,0,5654715,65.39427717,12.4995135,0,0,141,-1
1551623436920446,0,5654715,65.394277,12.4995135,0,0,141,-1
1551623437920486,0,5654715,65.394277,12.499513,0,0,141,-1
1551623438920557,0,5654715,65.39427717,12.49951217,0,0,141,-1
1551623439920980,0,5654715,65.394277,12.4995115,0,0,141,-1
1551623440920673,0,5654715,65.39427717,12.4995105,0,0,141,-1
1551623441920704,0,5654715,65.394277,12.49951033,0,0,141,-1
1551623442920772,0,5654715,65.39427683,12.4995105,0,0,141,-1
1551623443920847,0,5654715,65.39427667,12.49951083,0,0,141,-1
1551623444920910,0,5654715,65.39427667,12.49951133,0,0,141,-1
1551623445920957,0,5654715,65.39427683,12.499512,0,0,141,-1
1551623446921016,0,5654715,65.39427683,12.49951267,0,0,141,-1
1551623447921099,0,5654715,65.3942765,12.499514,0,0,141,-1
1551623448921167,0,5654715,65.3942765,12.499515,0,0,141,-1
1551623449921214,0,5654715,65.39427617,12.49951567,0,0,141,-1
1551623450921316,0,5654715,65.39427633,12.49951583,0,0,141,-1
1551623451921390,0,5654715,65.39427683,12.49951567,0,0,141,-1
1551623452921156,0,5654715,65.39427733,12.49951467,0,0,141,-1
1551623453921459,0,5654715,65.39427783,12.49951333,0,0,141,-1
1551623454921555,0,5654715,65.3942785,12.49951167,0,0,141,-1
1551623455921597,0,5654715,65.39427917,12.49951,0,0,141,-1
1551623456921657,0,5654715,65.39428,12.49950933,0,0,141,-1
1551623457921720,0,5654715,65.39428067,12.49950883,0,0,141,-1
1551623458921795,0,5654715,65.39428183,12.49950833,0,0,141,-1
1551623459921853,0,5654715,65.39428283,12.49950783,0,0,141,-1
1551623460921911,0,5654715,65.394284,12.49950733,0,0,141,-1
1551623461921979,0,5654715,65.39428517,12.4995075,0,0,141,-1
1551623462922037,0,5654715,65.3942865,12.49950733,0,0,141,-1
1551623463922066,0,5654715,65.39428783,12.49950717,0,0,141,-1
1551623464922160,0,5654715,65.39428917,12.499507,0,0,141,-1
1551623465922225,0,5654715,65.3942905,12.49950683,0,0,141,-1
1551623466922266,0,5654715,65.39429183,12.49950617,0,0,141,-1
1551623467922348,0,5654715,65.394293,12.49950667,0,0,141,-1
1551623468922416,0,5654715,65.394294,12.49950717,0,0,141,-1
1551623469922476,0,5654715,65.39429483,12.49950767,0,0,141,-1
1551623470922541,0,5654715,65.3942955,12.49950817,0,0,141,-1
1551623471922583,0,5654715,65.39429617,12.49950817,0,0,141,-1
1551623472922656,0,5654715,65.39429667,12.499508,0,0,141,-1
1551623473922715,0,5654715,65.39429733,12.49950833,0,0,141,-1
1551623474922785,0,5654715,65.39429783,12.49950867,0,0,141,-1
1551623475922842,0,5654715,65.39429817,12.49950867,0,0,141,-1
1551623476925114,0,5654715,65.3942985,12.49950933,0,0,141,-1
1551623477925048,0,5654715,65.3942985,12.49951,0,0,141,-1
