1551628292225584,0,5679330,65.39437333,12.499595,0,0,-1,-1
1551628293225692,0,5679330,65.39437383,12.49959317,0,0,-1,-1
1551628294225801,0,5679330,65.3943745,12.49959117,0,0,-1,-1
1551628295225903,0,5679330,65.39437483,12.49958767,0,0,-1,-1
1551628296226026,0,5679330,65.39437483,12.49958133,0,0,-1,-1
1551628297226104,0,5679330,65.39437467,12.4995775,0,0,-1,-1
1551628298226213,0,5679330,65.39437467,12.49957533,0,0,-1,-1
1551628299226340,0,5679330,65.3943745,12.49957483,0,0,-1,-1
1551628300226384,0,5679330,65.39437417,12.4995755,0,0,-1,-1
1551628301226373,0,5679330,65.39437383,12.4995765,0,0,-1,-1
1551628302226387,0,5679330,65.39437267,12.49957733,0,0,-1,-1
1551628303226498,1.5,5679330,65.39437067,12.49957583,0,0,-1,-1
1551628304226522,2.296875,5679330,65.3943665,12.4995735,0,0,-1,-1
1551628305226514,2.8984375,5679335,65.39436067,12.49956883,0,0,-1,1
1551628306226892,3.3984375,5679335,65.39435317,12.499564,0,0,5,11
1551628307226053,3.59765625,5679335,65.39434533,12.49955783,0,0,13,21
1551628308226057,3.8984375,5679335,65.39433683,12.49955217,0,0,21,31
1551628309226128,4.19921875,5679335,65.3943275,12.4995455,0,0,23,41
1551628310226192,4.5,5679340,65.39431783,12.499537,0,0,23,47
1551628311226227,4.8984375,5679340,65.3943075,12.4995285,0,0,23,47
1551628312226306,5.19921875,5679340,65.39429617,12.499518,0,0,23,47
1551628313226352,5.3984375,5679340,65.39428417,12.49950433,0,0,23,47
1551628314226426,5.5,5679345,65.39427233,12.49949017,0,0,23,47
1551628315226532,5.3984375,5679345,65.39426,12.49947617,0,0,23,47
1551628316226552,5.8984375,5679345,65.39424817,12.49946317,0,0,24,75
1551628317226595,6.3984375,5679350,65.39423417,12.49945017,0,0,27,119
1551628318226653,6.8984375,5679350,65.39421833,12.49943717,0,0,30,130
1551628319226720,7.19921875,5679350,65.39420183,12.49942117,0,0,38,140
1551628320226805,7.3984375,5679355,65.39418483,12.49940733,0,0,47,150
1551628321226867,8,5679355,65.39416733,12.49939333,0,0,57,160
1551628322226915,8.5,5679360,65.39414867,12.4993785,0,0,67,170
1551628323227008,8.796875,5679360,65.39412733,12.49936917,0,0,73,180
1551628324227062,8.8984375,5679365,65.394105,12.49935917,0,0,78,190
1551628325227115,9.19921875,5679365,65.39408133,12.49934817,0,0,86,200
1551628326227154,9.296875,5679370,65.3940575,12.49934267,0,0,94,210
1551628327227251,10.296875,5679370,65.39403383,12.49933667,0,0,100,220
1551628328227281,11.296875,5679375,65.3940075,12.49933217,0,0,106,230
1551628329227337,12,5679380,65.39397783,12.49933183,0,0,115,240
1551628330227418,11.59765625,5679380,65.39394683,12.49933433,0,0,118,249
1551628331227477,12.69921875,5679385,65.393916,12.49933517,0,0,121,260
1551628332227534,13.19921875,5679390,65.39388383,12.49933667,0,0,124,269
1551628333227609,14.09765625,5679390,65.39384967,12.49933833,0,0,130,280
1551628334227655,14.796875,5679395,65.39381433,12.49933633,0,0,140,290
1551628335227743,14.8984375,5679400,65.393777,12.49933483,0,0,150,300
1551628336227803,15.796875,5679405,65.393739,12.499336,0,0,160,310
1551628337227863,16.3984375,5679410,65.39369883,12.4993385,0,0,170,320
1551628338227915,16.8984375,5679415,65.39365833,12.49933767,0,0,178,329
1551628339227977,16.59765625,5679420,65.39361633,12.49933533,0,0,184,340
1551628340228046,16.09765625,5679425,65.3935745,12.49933617,0,0,194,350
1551628341228105,15.796875,5679425,65.3935335,12.49933933,0,0,202,360
1551628342228177,15.69921875,5679430,65.39349433,12.49934967,0,0,211,370
1551628343228249,15.296875,5679435,65.3934565,12.49936067,0,0,221,380
1551628344229976,14.09765625,5679440,65.39341933,12.49937233,0,0,230,390
1551628345229918,13.19921875,5679445,65.39338433,12.499392,0,0,233,399
1551628346229871,13,5679450,65.39335133,12.499412,0,0,239,409
1551628347229832,13.5,5679450,65.3933195,12.49943483,0,0,243,420
1551628348229765,13.5,5679455,65.39328817,12.49946033,0,0,246,429
1551628349229706,13.19921875,5679460,65.39325633,12.49948533,0,0,255,439
1551628350229681,12.5,5679460,65.393226,12.4995095,0,0,266,450
1551628351229617,11.8984375,5679465,65.393196,12.49953083,0,0,276,460
1551628352229546,11.8984375,5679470,65.393167,12.49954667,0,0,286,470
1551628353229517,12.3984375,5679470,65.39313817,12.49955783,0,0,296,480
1551628354229413,13,5679475,65.39310767,12.499564,0,0,300,490
1551628355229401,13.59765625,5679480,65.39307583,12.499561,0,0,308,500
1551628356229399,13.8984375,5679485,65.393043,12.49955117,0,0,317,510
1551628357229384,14.19921875,5679485,65.39301,12.49953283,0,0,318,520
1551628358229397,14.5,5679490,65.39297717,12.499506,0,0,318,520
1551628359229508,14.796875,5679495,65.392943,12.4994775,0,0,318,520
1551628360229586,15.09765625,5679500,65.39290817,12.499449,0,0,318,520
1551628361230028,15.3984375,5679505,65.392872,12.49942133,0,0,318,520
1551628362229802,15.69921875,5679510,65.39283417,12.49939967,0,0,318,520
1551628363229961,15.69921875,5679515,65.39279617,12.49937667,0,0,318,521
1551628364230048,15.59765625,5679515,65.3927585,12.4993525,0,0,318,521
1551628365230023,15.69921875,5679520,65.39272183,12.4993235,0,0,318,521
1551628366229958,15.69921875,5679525,65.39268583,12.49929017,0,0,318,527
1551628367229911,15.59765625,5679530,65.392651,12.49924933,0,0,319,550
1551628368229883,15.3984375,5679535,65.39261833,12.49920267,0,0,319,550
1551628369229885,15.09765625,5679540,65.392589,12.49914883,0,0,319,550
